tag,t,label,occupancy,top_row,spread,head_mm,dist_mm,slump,recline,drowsy,nod_rate,phi,delta
,1794.435,UPRIGHT,0.6001,0.0244,0.9756,218.6,69.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.443,UPRIGHT,0.6001,0.0244,0.9756,218.6,69.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.447,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.452,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.456,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.460,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.464,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.474,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.478,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.482,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.489,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.494,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.499,UPRIGHT,0.6001,0.0244,0.9756,218.6,63.1,0.000,0.000,0.000,0.00,1.000,0.000
,1794.505,UPRIGHT,0.6001,0.0244,0.9756,218.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.509,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.000,0.000,0.000,0.00,0.000,0.000
,1794.514,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.001,0.000,0.000,0.00,0.999,0.001
,1794.518,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.001,0.000,0.000,0.00,0.999,0.001
,1794.522,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.002,0.000,0.000,0.00,0.998,0.002
,1794.527,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.003,0.000,0.000,0.00,0.997,0.003
,1794.531,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.004,0.000,0.000,0.00,0.997,0.003
,1794.535,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.004,0.000,0.000,0.00,0.996,0.004
,1794.552,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.007,0.000,0.000,0.00,0.993,0.007
,1794.556,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.008,0.000,0.000,0.00,0.993,0.007
,1794.567,UPRIGHT,0.5736,0.1463,0.8537,248.5,57.2,0.010,0.000,0.000,0.00,0.991,0.009
,1794.572,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,0.000,0.000
,1794.583,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.587,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.599,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.603,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.607,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.614,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.618,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.622,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.626,UPRIGHT,0.6940,0.0000,1.0000,221.3,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.630,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,0.199,0.000
,1794.635,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.645,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.660,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.667,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.673,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.692,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.700,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.705,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.722,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.729,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.734,UPRIGHT,0.7094,0.0000,1.0000,216.0,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.753,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,0.081,0.000
,1794.759,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.763,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.767,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.772,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.776,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.780,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.785,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.801,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.805,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.810,UPRIGHT,0.7346,0.0000,1.0000,208.6,57.2,0.000,0.000,0.000,0.00,1.000,0.000
,1794.814,UPRIGHT,0.7346,0.0000,1.0000,208.6,41.5,0.000,0.000,0.000,0.00,1.000,0.000
,1794.818,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,0.427,0.000
,1794.823,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.832,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.837,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.848,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.852,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.856,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.861,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.865,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.870,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.874,UPRIGHT,0.7372,0.0000,1.0000,208.6,25.8,0.000,0.000,0.000,0.00,1.000,0.000
,1794.895,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,0.000,0.000
,1794.901,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,1.000,0.000
,1794.906,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,1.000,0.000
,1794.910,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,1.000,0.000
,1794.915,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,1.000,0.000
,1794.925,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,1.000,0.000
,1794.929,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,1.000,0.000
,1794.934,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,1.000,0.000
,1794.938,UPRIGHT,0.6552,0.0000,1.0000,208.6,-18.3,0.000,0.000,0.000,0.00,1.000,0.000
,1794.942,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,0.287,0.000
,1794.947,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1794.951,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1794.955,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1794.960,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1794.964,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1794.971,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1794.975,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1794.981,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1794.987,UPRIGHT,0.6521,0.0000,1.0000,206.2,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.003,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.009,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.013,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.017,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.021,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.026,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.030,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.034,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.039,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.043,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.047,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.052,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.066,UPRIGHT,0.6521,0.0000,1.0000,206.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.071,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,0.000,0.000
,1795.075,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.079,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.084,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.088,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.098,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.102,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.113,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.117,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.121,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.125,UPRIGHT,0.4484,0.0000,0.7805,200.0,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.130,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,0.000,0.000
,1795.134,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.138,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.144,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.149,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.153,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.160,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.165,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.169,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.174,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.178,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.183,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.192,UPRIGHT,0.6160,0.0000,1.0000,274.9,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.197,UPRIGHT,0.6442,0.0000,1.0000,245.2,-48.2,0.000,0.000,0.000,0.00,0.000,0.000
,1795.201,UPRIGHT,0.6442,0.0000,1.0000,245.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.222,UPRIGHT,0.6442,0.0000,1.0000,245.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.228,UPRIGHT,0.6442,0.0000,1.0000,245.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.232,UPRIGHT,0.6442,0.0000,1.0000,245.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.253,UPRIGHT,0.6442,0.0000,1.0000,245.2,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.261,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.000,0.000,0.000,0.00,0.000,0.000
,1795.268,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.001,0.000,0.000,0.00,0.999,0.001
,1795.284,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.002,0.000,0.000,0.00,0.998,0.002
,1795.289,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.003,0.000,0.000,0.00,0.998,0.002
,1795.300,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.004,0.000,0.000,0.00,0.997,0.003
,1795.305,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.004,0.000,0.000,0.00,0.996,0.004
,1795.309,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.004,0.000,0.000,0.00,0.996,0.004
,1795.313,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.005,0.000,0.000,0.00,0.995,0.005
,1795.318,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.005,0.000,0.000,0.00,0.995,0.005
,1795.322,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.006,0.000,0.000,0.00,0.995,0.005
,1795.326,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.006,0.000,0.000,0.00,0.994,0.006
,1795.330,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.006,0.000,0.000,0.00,0.994,0.006
,1795.335,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.007,0.000,0.000,0.00,0.993,0.007
,1795.347,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.008,0.000,0.000,0.00,0.992,0.008
,1795.352,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.008,0.000,0.000,0.00,0.992,0.008
,1795.356,UPRIGHT,0.3161,0.0732,0.9268,378.0,-48.2,0.009,0.000,0.000,0.00,0.992,0.008
,1795.363,UPRIGHT,0.3161,0.0732,0.9268,378.0,-49.5,0.009,0.000,0.000,0.00,0.991,0.009
,1795.367,UPRIGHT,0.3161,0.0732,0.9268,378.0,-49.5,0.010,0.000,0.000,0.00,0.991,0.009
,1795.371,UPRIGHT,0.3161,0.0732,0.9268,378.0,-49.5,0.010,0.000,0.000,0.00,0.990,0.010
,1795.378,UPRIGHT,0.2544,0.1951,0.8049,412.4,-48.2,0.029,0.000,0.000,0.00,0.000,0.028
,1795.383,UPRIGHT,0.2544,0.1951,0.8049,412.4,-48.2,0.030,0.000,0.000,0.00,0.971,0.029
,1795.387,UPRIGHT,0.2544,0.1951,0.8049,412.4,-48.2,0.031,0.000,0.000,0.00,0.970,0.030
,1795.394,UPRIGHT,0.2544,0.1951,0.8049,412.4,-48.2,0.033,0.000,0.000,0.00,0.969,0.031
,1795.399,UPRIGHT,0.2544,0.1951,0.8049,412.4,-48.2,0.034,0.000,0.000,0.00,0.967,0.033
,1795.403,UPRIGHT,0.2544,0.1951,0.8049,412.4,-48.2,0.035,0.000,0.000,0.00,0.966,0.034
,1795.407,UPRIGHT,0.2544,0.1951,0.8049,412.4,-48.2,0.036,0.000,0.000,0.00,0.965,0.035
,1795.425,UPRIGHT,0.2544,0.1951,0.8049,412.4,-50.8,0.041,0.000,0.000,0.00,0.961,0.039
,1795.430,UPRIGHT,0.2544,0.1951,0.8049,412.4,-50.8,0.042,0.000,0.000,0.00,0.960,0.040
,1795.440,UPRIGHT,0.3157,0.1707,0.8293,297.4,-50.8,0.039,0.000,0.000,0.00,0.000,0.037
,1795.446,UPRIGHT,0.3157,0.1707,0.8293,297.4,-50.8,0.040,0.000,0.000,0.00,0.962,0.038
,1795.450,UPRIGHT,0.3157,0.1707,0.8293,297.4,-50.8,0.041,0.000,0.000,0.00,0.961,0.039
,1795.454,UPRIGHT,0.3157,0.1707,0.8293,297.4,-50.8,0.042,0.000,0.000,0.00,0.960,0.040
,1795.471,UPRIGHT,0.3157,0.1707,0.8293,297.4,-49.5,0.046,0.000,0.000,0.00,0.956,0.044
,1795.478,UPRIGHT,0.3157,0.1707,0.8293,297.4,-48.2,0.047,0.000,0.000,0.00,0.955,0.045
,1795.483,UPRIGHT,0.3157,0.1707,0.8293,297.4,-48.2,0.048,0.000,0.000,0.00,0.954,0.046
,1795.503,UPRIGHT,0.3157,0.1707,0.8293,297.4,-48.2,0.053,0.000,0.000,0.00,0.950,0.050
,1795.508,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,0.000,0.000
,1795.512,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.517,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.521,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.526,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.530,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.534,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.538,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.550,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.554,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.566,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.570,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.575,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.579,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.583,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.588,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.597,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.602,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.606,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.613,UPRIGHT,0.3461,0.0000,1.0000,342.3,-48.2,0.000,0.000,0.000,0.00,1.000,0.000
,1795.617,UPRIGHT,0.3461,0.0000,1.0000,342.3,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.629,UPRIGHT,0.3638,0.0000,1.0000,355.8,-45.6,0.000,0.000,0.000,0.00,0.309,0.000
,1795.633,UPRIGHT,0.3638,0.0000,1.0000,355.8,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.644,UPRIGHT,0.3638,0.0000,1.0000,355.8,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.649,UPRIGHT,0.3638,0.0000,1.0000,355.8,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.659,UPRIGHT,0.3638,0.0000,1.0000,355.8,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.663,UPRIGHT,0.3638,0.0000,1.0000,355.8,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.668,UPRIGHT,0.3638,0.0000,1.0000,355.8,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.672,UPRIGHT,0.3638,0.0000,1.0000,355.8,-45.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.676,UPRIGHT,0.3638,0.0000,1.0000,355.8,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.681,UPRIGHT,0.3638,0.0000,1.0000,355.8,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.692,UPRIGHT,0.4308,0.0000,1.0000,329.9,-21.6,0.000,0.000,0.000,0.00,0.000,0.000
,1795.696,UPRIGHT,0.4308,0.0000,1.0000,329.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.700,UPRIGHT,0.4308,0.0000,1.0000,329.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.704,UPRIGHT,0.4308,0.0000,1.0000,329.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.722,UPRIGHT,0.4308,0.0000,1.0000,329.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.729,UPRIGHT,0.4308,0.0000,1.0000,329.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.733,UPRIGHT,0.4308,0.0000,1.0000,329.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.738,UPRIGHT,0.4308,0.0000,1.0000,329.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.753,UPRIGHT,0.4396,0.0000,1.0000,348.9,-21.6,0.000,0.000,0.000,0.00,0.000,0.000
,1795.758,UPRIGHT,0.4396,0.0000,1.0000,348.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.763,UPRIGHT,0.4396,0.0000,1.0000,348.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.767,UPRIGHT,0.4396,0.0000,1.0000,348.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.771,UPRIGHT,0.4396,0.0000,1.0000,348.9,-21.6,0.000,0.000,0.000,0.00,1.000,0.000
,1795.784,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.788,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.799,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.803,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.807,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.814,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.819,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.823,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.827,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.832,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.836,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.840,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.846,UPRIGHT,0.4396,0.0000,1.0000,348.9,8.1,0.000,0.000,0.000,0.00,1.000,0.000
,1795.851,UPRIGHT,0.4396,0.0000,1.0000,348.9,19.4,0.000,0.000,0.000,0.00,1.000,0.000
,1795.862,UPRIGHT,0.4396,0.0000,1.0000,348.9,30.6,0.000,0.000,0.000,0.00,1.000,0.000
